lead_id,data_hora,funil,canal_origem,vendedor_id,turno_contato,turno_preferido,idade,escolaridade,renda_faixa,tempo_preenchimento_seg,objetivo_texto,hora_dia,dia_semana,mes,taxa_conv_funil,taxa_conv_vendedor,taxa_conv_vendedor_funil,volume_funil_dia,convertido,processing_timestamp
55911,2024-04-21T22:17:12.000Z,instagram_ads,instagram,v_81,tarde,manha,21,medio,2k_5k,83,crescimento pessoal,22,1,4,0.1454510563637693,0.1855783308931186,0.1524390243902439,15573,1,2026-03-17T17:16:34.564Z
55920,2024-04-21T09:38:34.000Z,instagram_ads,youtube,v_44,noite,noite,28,superior,2k_5k,83,melhorar carreira,9,1,4,0.1454510563637693,0.17033993276055287,0.1469135802469136,15573,0,2026-03-17T17:16:34.564Z
65359,2024-05-10T14:02:51.000Z,youtube_ads,google,v_108,noite,tarde,29,superior,2k_5k,74,mudar de vida,14,6,5,0.1727831670993305,0.18315274379587557,0.16366906474820145,10424,0,2026-03-17T17:16:34.564Z
67054,2024-05-14T08:45:59.000Z,instagram_ads,instagram,v_95,noite,noite,26,medio,10k+,102,ganhar confiança,8,3,5,0.1454510563637693,0.17764746464298034,0.13805104408352667,15728,0,2026-03-17T17:16:34.564Z
70068,2024-05-20T18:48:00.000Z,youtube_ads,google,v_75,noite,tarde,36,medio,ate_2k,55,melhorar carreira,18,2,5,0.1727831670993305,0.1687127323746054,0.17224080267558528,10418,0,2026-03-17T17:16:34.564Z
70178,2024-05-20T20:22:23.000Z,instagram_ads,youtube,v_5,noite,tarde,37,tecnico,5k_10k,15,ganhar confiança,20,2,5,0.1454510563637693,0.18800705467372134,0.14454976303317535,15682,0,2026-03-17T17:16:34.564Z
72303,2024-05-24T18:50:38.000Z,organico,indicacao,v_111,tarde,noite,20,medio,2k_5k,81,mudar de vida,18,6,5,0.2067366276849208,0.18674490852606143,0.23296703296703297,7788,1,2026-03-17T17:16:34.564Z
79204,2024-06-07T10:25:58.000Z,instagram_ads,indicacao,v_94,manha,tarde,18,tecnico,2k_5k,77,crescimento pessoal,10,6,6,0.1454510563637693,0.18018967334035826,0.13317479191438764,15663,0,2026-03-17T17:16:34.564Z
83745,2024-06-16T08:30:36.000Z,instagram_ads,google,v_109,noite,noite,36,tecnico,10k+,108,crescimento pessoal,8,1,6,0.1454510563637693,0.19439517559418235,0.15547703180212014,15573,0,2026-03-17T17:16:34.564Z
89127,2024-06-27T19:41:29.000Z,indicacao,tiktok,v_91,tarde,noite,39,tecnico,ate_2k,113,crescimento pessoal,19,5,6,0.2438997722095672,0.18396226415094338,0.23529411764705882,7749,1,2026-03-17T17:16:34.564Z
91182,2024-07-01T12:26:53.000Z,indicacao,tiktok,v_79,tarde,noite,35,pos,5k_10k,113,ganhar confiança,12,2,7,0.2438997722095672,0.18865905848787445,0.27876106194690264,8017,1,2026-03-17T17:16:34.564Z
105739,2024-07-30T21:11:41.000Z,instagram_ads,youtube,v_16,manha,tarde,28,medio,2k_5k,147,crescimento pessoal,21,3,7,0.1454510563637693,0.16713981547196594,0.14560770156438027,15728,0,2026-03-17T17:16:34.564Z
108661,2024-08-05T18:06:25.000Z,organico,indicacao,v_30,tarde,manha,25,superior,2k_5k,35,mais disciplina,18,2,8,0.2067366276849208,0.17448471926083867,0.2171837708830549,7968,0,2026-03-17T17:16:34.564Z
109871,2024-08-07T09:24:08.000Z,instagram_ads,google,v_5,tarde,manha,18,medio,10k+,130,organizar rotina,9,4,8,0.1454510563637693,0.18800705467372134,0.14454976303317535,15644,0,2026-03-17T17:16:34.564Z
114072,2024-08-16T09:27:45.000Z,instagram_ads,instagram,v_115,manha,tarde,37,tecnico,5k_10k,82,crescimento pessoal,9,6,8,0.1454510563637693,0.1799929552659387,0.136986301369863,15663,0,2026-03-17T17:16:34.564Z
118015,2024-08-24T22:56:10.000Z,organico,blog,v_92,manha,manha,25,medio,5k_10k,76,evoluir profissionalmente,22,7,8,0.2067366276849208,0.1719409282700422,0.20649651972157773,7794,0,2026-03-17T17:16:34.564Z
121091,2024-08-30T21:15:09.000Z,organico,google,v_72,manha,noite,26,superior,10k+,55,crescimento pessoal,21,6,8,0.2067366276849208,0.1653764954257565,0.18706697459584296,7788,0,2026-03-17T17:16:34.564Z
121183,2024-08-30T10:29:46.000Z,instagram_ads,blog,v_116,noite,tarde,23,medio,ate_2k,58,ganhar confiança,10,6,8,0.1454510563637693,0.1742397137745975,0.143184421534937,15663,0,2026-03-17T17:16:34.564Z
121608,2024-08-31T21:29:19.000Z,youtube_ads,blog,v_49,manha,noite,35,medio,2k_5k,72,ganhar confiança,21,7,8,0.1727831670993305,0.1747779751332149,0.15384615384615385,10389,0,2026-03-17T17:16:34.564Z
124512,2024-09-06T16:35:10.000Z,youtube_ads,google,v_4,noite,tarde,26,superior,2k_5k,157,mais disciplina,16,6,9,0.1727831670993305,0.18339978252990213,0.17399267399267399,10424,0,2026-03-17T17:16:34.564Z
124637,2024-09-06T19:11:38.000Z,organico,google,v_41,noite,tarde,26,medio,ate_2k,108,melhorar carreira,19,6,9,0.2067366276849208,0.17316473480857042,0.16744186046511628,7788,0,2026-03-17T17:16:34.564Z
126489,2024-09-09T21:57:20.000Z,youtube_ads,youtube,v_28,noite,manha,27,superior,ate_2k,118,crescimento pessoal,21,2,9,0.1727831670993305,0.18236120871398454,0.1614678899082569,10418,0,2026-03-17T17:16:34.564Z
128043,2024-09-13T19:30:46.000Z,google_ads,blog,v_49,tarde,noite,18,superior,5k_10k,60,crescimento pessoal,19,6,9,0.165126861555433,0.1747779751332149,0.1690909090909091,10256,0,2026-03-17T17:16:34.564Z
133073,2024-09-23T16:50:46.000Z,instagram_ads,blog,v_117,noite,noite,26,medio,5k_10k,81,organizar rotina,16,2,9,0.1454510563637693,0.18823529411764706,0.15683962264150944,15682,1,2026-03-17T17:16:34.564Z
133657,2024-09-24T22:17:50.000Z,indicacao,youtube,v_100,noite,manha,18,medio,2k_5k,61,evoluir profissionalmente,22,3,9,0.2438997722095672,0.17628318584070796,0.23648648648648649,7890,1,2026-03-17T17:16:34.564Z
136740,2024-09-30T19:42:03.000Z,instagram_ads,indicacao,v_55,tarde,noite,18,superior,2k_5k,99,evoluir profissionalmente,19,2,9,0.1454510563637693,0.17476072314781993,0.12287104622871046,15682,0,2026-03-17T17:16:34.564Z
137433,2024-10-01T16:51:08.000Z,organico,indicacao,v_120,manha,noite,36,tecnico,10k+,63,mudar de vida,16,3,10,0.2067366276849208,0.17795108117688763,0.1943127962085308,7816,0,2026-03-17T17:16:34.564Z
139823,2024-10-06T09:24:17.000Z,instagram_ads,indicacao,v_43,tarde,noite,39,superior,5k_10k,88,crescimento pessoal,9,1,10,0.1454510563637693,0.17597765363128492,0.1511627906976744,15573,0,2026-03-17T17:16:34.564Z
146346,2024-10-19T20:31:58.000Z,youtube_ads,instagram,v_57,tarde,tarde,28,medio,ate_2k,85,melhorar carreira,20,7,10,0.1727831670993305,0.17720588235294119,0.16696914700544466,10389,0,2026-03-17T17:16:34.564Z
150582,2024-10-28T09:52:07.000Z,youtube_ads,youtube,v_17,manha,tarde,28,medio,ate_2k,101,crescimento pessoal,9,2,10,0.1727831670993305,0.19474991131606953,0.1827768014059754,10418,1,2026-03-17T17:16:34.564Z
155451,2024-11-06T18:23:57.000Z,google_ads,tiktok,v_40,tarde,tarde,28,medio,2k_5k,80,mais disciplina,18,4,11,0.165126861555433,0.1710999281092739,0.14528301886792452,10341,0,2026-03-17T17:16:34.564Z
160423,2024-11-16T09:48:02.000Z,google_ads,instagram,v_104,manha,manha,37,tecnico,ate_2k,36,organizar rotina,9,7,11,0.165126861555433,0.18248429867411026,0.1561938958707361,10349,0,2026-03-17T17:16:34.564Z
167717,2024-12-01T19:43:01.000Z,organico,blog,v_18,noite,tarde,38,medio,ate_2k,72,evoluir profissionalmente,19,1,12,0.2067366276849208,0.1808957312806158,0.23317307692307693,7863,1,2026-03-17T17:16:34.564Z
171169,2024-12-08T14:10:30.000Z,instagram_ads,instagram,v_116,manha,manha,47,medio,ate_2k,122,mais disciplina,14,1,12,0.1454510563637693,0.1742397137745975,0.143184421534937,15573,0,2026-03-17T17:16:34.564Z
171768,2024-12-09T09:01:08.000Z,instagram_ads,instagram,v_128,tarde,manha,18,superior,2k_5k,162,evoluir profissionalmente,9,2,12,0.1454510563637693,0.17053986414015015,0.13387660069848661,15682,0,2026-03-17T17:16:34.564Z
176644,2024-12-19T20:42:10.000Z,instagram_ads,instagram,v_25,noite,tarde,36,superior,5k_10k,85,evoluir profissionalmente,20,5,12,0.1454510563637693,0.17986918604651161,0.16159250585480095,15486,0,2026-03-17T17:16:34.564Z
183098,2025-01-01T13:39:47.000Z,youtube_ads,youtube,v_37,tarde,manha,37,superior,2k_5k,157,crescimento pessoal,13,4,1,0.1727831670993305,0.18403547671840353,0.16068052930056712,10378,0,2026-03-17T17:16:34.564Z
184452,2025-01-03T19:13:02.000Z,indicacao,youtube,v_29,tarde,noite,34,tecnico,ate_2k,112,mudar de vida,19,6,1,0.2438997722095672,0.1807145334720777,0.2683982683982684,7869,0,2026-03-17T17:16:34.564Z
191833,2025-01-18T18:34:11.000Z,instagram_ads,blog,v_112,noite,noite,35,tecnico,5k_10k,126,organizar rotina,18,7,1,0.1454510563637693,0.17422867513611615,0.1536555142503098,15656,0,2026-03-17T17:16:34.564Z
192835,2025-01-20T11:56:10.000Z,instagram_ads,indicacao,v_16,tarde,noite,31,medio,10k+,60,crescimento pessoal,11,2,1,0.1454510563637693,0.16713981547196594,0.14560770156438027,15682,0,2026-03-17T17:16:34.564Z
194001,2025-01-23T12:54:21.000Z,instagram_ads,instagram,v_21,manha,noite,18,medio,ate_2k,148,crescimento pessoal,12,5,1,0.1454510563637693,0.18698605648909547,0.15201900237529692,15486,0,2026-03-17T17:16:34.564Z
202652,2025-02-09T16:57:15.000Z,indicacao,blog,v_93,manha,noite,35,tecnico,10k+,86,organizar rotina,16,1,2,0.2438997722095672,0.19523637675929267,0.28426395939086296,7765,0,2026-03-17T17:16:34.564Z
206739,2025-02-17T18:36:44.000Z,google_ads,google,v_10,manha,noite,34,superior,ate_2k,51,mais disciplina,18,2,2,0.165126861555433,0.16719022687609075,0.16695059625212946,10415,1,2026-03-17T17:16:34.564Z
208300,2025-02-20T13:28:43.000Z,indicacao,indicacao,v_91,manha,manha,18,tecnico,2k_5k,104,ganhar confiança,13,5,2,0.2438997722095672,0.18396226415094338,0.23529411764705882,7749,1,2026-03-17T17:16:34.564Z
210786,2025-02-25T13:03:20.000Z,organico,youtube,v_91,manha,noite,34,superior,ate_2k,58,crescimento pessoal,13,3,2,0.2067366276849208,0.18396226415094338,0.22682926829268293,7816,0,2026-03-17T17:16:34.564Z
211193,2025-02-26T14:21:49.000Z,youtube_ads,youtube,v_45,tarde,tarde,18,superior,ate_2k,83,crescimento pessoal,14,4,2,0.1727831670993305,0.19240506329113924,0.18312387791741472,10378,0,2026-03-17T17:16:34.564Z
211203,2025-02-26T17:18:03.000Z,organico,indicacao,v_100,tarde,manha,34,medio,5k_10k,127,mudar de vida,17,4,2,0.2067366276849208,0.17628318584070796,0.19664268585131894,7864,0,2026-03-17T17:16:34.564Z
214486,2025-03-04T19:13:23.000Z,google_ads,youtube,v_101,tarde,manha,44,medio,ate_2k,60,organizar rotina,19,3,3,0.165126861555433,0.17408470926058867,0.18538324420677363,10473,0,2026-03-17T17:16:34.564Z
215933,2025-03-07T22:12:34.000Z,google_ads,indicacao,v_20,tarde,noite,31,superior,5k_10k,105,melhorar carreira,22,6,3,0.165126861555433,0.1817211948790896,0.17190388170055454,10256,1,2026-03-17T17:16:34.564Z
216328,2025-03-08T20:00:02.000Z,instagram_ads,google,v_101,noite,tarde,26,superior,ate_2k,105,mais disciplina,20,7,3,0.1454510563637693,0.17408470926058867,0.12677725118483413,15656,1,2026-03-17T17:16:34.564Z
217501,2025-03-11T21:35:17.000Z,instagram_ads,google,v_6,manha,manha,26,superior,2k_5k,130,melhorar carreira,21,3,3,0.1454510563637693,0.19815012451085023,0.16463414634146342,15728,0,2026-03-17T17:16:34.564Z
221941,2025-03-19T20:35:32.000Z,google_ads,google,v_37,noite,tarde,30,superior,2k_5k,91,organizar rotina,20,4,3,0.165126861555433,0.18403547671840353,0.19851576994434136,10341,0,2026-03-17T17:16:34.564Z
222958,2025-03-21T13:00:28.000Z,youtube_ads,indicacao,v_41,tarde,noite,21,superior,ate_2k,34,mudar de vida,13,6,3,0.1727831670993305,0.17316473480857042,0.16958041958041958,10424,0,2026-03-17T17:16:34.564Z
228145,2025-04-01T14:40:20.000Z,google_ads,youtube,v_92,manha,tarde,30,medio,2k_5k,86,mais disciplina,14,3,4,0.165126861555433,0.1719409282700422,0.159369527145359,10473,1,2026-03-17T17:16:34.564Z
231579,2025-04-08T16:59:23.000Z,organico,indicacao,v_70,tarde,tarde,40,medio,2k_5k,170,mais disciplina,16,3,4,0.2067366276849208,0.16926898509581265,0.19230769230769232,7816,0,2026-03-17T17:16:34.564Z
232919,2025-04-10T16:31:25.000Z,organico,instagram,v_56,noite,noite,25,pos,2k_5k,84,crescimento pessoal,16,5,4,0.2067366276849208,0.1777456647398844,0.2080536912751678,7890,0,2026-03-17T17:16:34.564Z
233521,2025-04-12T09:07:44.000Z,indicacao,instagram,v_127,manha,tarde,24,superior,10k+,82,evoluir profissionalmente,9,7,4,0.2438997722095672,0.18114143920595532,0.24390243902439024,7812,0,2026-03-17T17:16:34.564Z
234860,2025-04-14T09:35:14.000Z,instagram_ads,tiktok,v_113,noite,noite,25,medio,2k_5k,48,ganhar confiança,9,2,4,0.1454510563637693,0.17436823104693142,0.15739644970414202,15682,0,2026-03-17T17:16:34.564Z
235856,2025-04-16T10:15:35.000Z,indicacao,instagram,v_37,noite,manha,30,tecnico,2k_5k,78,mais disciplina,10,4,4,0.2438997722095672,0.18403547671840353,0.23529411764705882,7773,0,2026-03-17T17:16:34.564Z
241986,2025-04-28T15:54:12.000Z,indicacao,youtube,v_41,tarde,tarde,44,superior,10k+,66,organizar rotina,15,2,4,0.2438997722095672,0.17316473480857042,0.22488038277511962,8017,0,2026-03-17T17:16:34.564Z
244585,2025-05-04T11:35:46.000Z,google_ads,blog,v_100,manha,manha,24,superior,5k_10k,89,ganhar confiança,11,1,5,0.165126861555433,0.17628318584070796,0.16791044776119404,10313,0,2026-03-17T17:16:34.564Z
244824,2025-05-04T16:46:44.000Z,organico,instagram,v_92,noite,tarde,34,medio,5k_10k,95,melhorar carreira,16,1,5,0.2067366276849208,0.1719409282700422,0.20649651972157773,7863,0,2026-03-17T17:16:34.564Z
248236,2025-05-11T15:19:20.000Z,indicacao,blog,v_65,tarde,tarde,44,medio,5k_10k,29,mais disciplina,15,1,5,0.2438997722095672,0.1777301927194861,0.2625,7765,1,2026-03-17T17:16:34.564Z
250963,2025-05-16T14:47:40.000Z,indicacao,google,v_120,tarde,noite,38,pos,2k_5k,76,mudar de vida,14,6,5,0.2438997722095672,0.17795108117688763,0.2328767123287671,7869,0,2026-03-17T17:16:34.564Z
253563,2025-05-22T22:24:24.000Z,youtube_ads,indicacao,v_98,tarde,manha,34,pos,ate_2k,99,crescimento pessoal,22,5,5,0.1727831670993305,0.1714387974230494,0.16520210896309315,10502,0,2026-03-17T17:16:34.564Z
257695,2025-05-30T16:40:16.000Z,organico,indicacao,v_54,tarde,manha,29,pos,10k+,41,organizar rotina,16,6,5,0.2067366276849208,0.17945984363894812,0.1966824644549763,7788,0,2026-03-17T17:16:34.564Z
257767,2025-05-30T13:01:38.000Z,instagram_ads,instagram,v_96,noite,tarde,35,pos,5k_10k,69,mudar de vida,13,6,5,0.1454510563637693,0.1812970261554998,0.13454545454545455,15663,0,2026-03-17T17:16:34.564Z
258411,2025-05-31T22:19:51.000Z,google_ads,tiktok,v_18,manha,noite,36,medio,5k_10k,73,evoluir profissionalmente,22,7,5,0.165126861555433,0.1808957312806158,0.1440972222222222,10349,0,2026-03-17T17:16:34.564Z
259330,2025-06-02T12:17:36.000Z,instagram_ads,google,v_36,manha,tarde,26,superior,2k_5k,46,melhorar carreira,12,2,6,0.1454510563637693,0.18162544169611308,0.1588785046728972,15682,0,2026-03-17T17:16:34.564Z
261110,2025-06-06T13:26:59.000Z,organico,instagram,v_93,tarde,manha,31,superior,ate_2k,79,ganhar confiança,13,6,6,0.2067366276849208,0.19523637675929267,0.2073170731707317,7788,0,2026-03-17T17:16:34.564Z
263275,2025-06-10T09:24:24.000Z,indicacao,youtube,v_114,tarde,noite,36,tecnico,5k_10k,66,evoluir profissionalmente,9,3,6,0.2438997722095672,0.1849563953488372,0.23414634146341465,7890,0,2026-03-17T17:16:34.564Z
267760,2025-06-19T08:49:54.000Z,google_ads,indicacao,v_14,manha,noite,26,superior,5k_10k,102,crescimento pessoal,8,5,6,0.165126861555433,0.17851959361393324,0.15520628683693516,10373,0,2026-03-17T17:16:34.564Z
267790,2025-06-19T14:17:09.000Z,youtube_ads,youtube,v_62,noite,manha,22,superior,2k_5k,80,melhorar carreira,14,5,6,0.1727831670993305,0.1726568005637773,0.16333938294010888,10502,0,2026-03-17T17:16:34.564Z
272780,2025-06-29T16:30:46.000Z,instagram_ads,google,v_49,tarde,noite,34,pos,10k+,103,organizar rotina,16,1,6,0.1454510563637693,0.1747779751332149,0.14400921658986174,15573,0,2026-03-17T17:16:34.564Z
273623,2025-07-01T22:29:02.000Z,instagram_ads,google,v_25,noite,noite,35,medio,2k_5k,175,mudar de vida,22,3,7,0.1454510563637693,0.17986918604651161,0.16159250585480095,15728,0,2026-03-17T17:16:34.564Z
276051,2025-07-06T22:13:06.000Z,organico,instagram,v_89,noite,manha,38,superior,2k_5k,90,crescimento pessoal,22,1,7,0.2067366276849208,0.16741767764298093,0.20043103448275862,7863,0,2026-03-17T17:16:34.564Z
278131,2025-07-10T15:25:45.000Z,youtube_ads,indicacao,v_62,manha,manha,45,tecnico,2k_5k,46,organizar rotina,15,5,7,0.1727831670993305,0.1726568005637773,0.16333938294010888,10502,0,2026-03-17T17:16:34.564Z
278493,2025-07-10T19:59:27.000Z,instagram_ads,instagram,v_60,manha,tarde,31,medio,2k_5k,121,ganhar confiança,19,5,7,0.1454510563637693,0.18077061577241627,0.15366705471478465,15486,0,2026-03-17T17:16:34.564Z
281663,2025-07-17T09:20:49.000Z,indicacao,youtube,v_123,tarde,noite,19,medio,ate_2k,95,melhorar carreira,9,5,7,0.2438997722095672,0.18101623147494708,0.24146341463414633,7749,0,2026-03-17T17:16:34.564Z
281812,2025-07-17T15:23:16.000Z,google_ads,indicacao,v_61,noite,manha,26,pos,5k_10k,93,evoluir profissionalmente,15,5,7,0.165126861555433,0.16513437057991515,0.16042780748663102,10373,1,2026-03-17T17:16:34.564Z
297212,2025-08-17T17:16:53.000Z,instagram_ads,google,v_129,noite,manha,18,superior,2k_5k,90,mais disciplina,17,1,8,0.1454510563637693,0.1781011781011781,0.1258426966292135,15573,0,2026-03-17T17:16:34.564Z
297284,2025-08-17T21:57:27.000Z,instagram_ads,youtube,v_47,manha,tarde,24,medio,ate_2k,121,evoluir profissionalmente,21,1,8,0.1454510563637693,0.196459562651857,0.14987714987714987,15573,0,2026-03-17T17:16:34.564Z
300399,2025-08-23T08:20:07.000Z,instagram_ads,blog,v_116,tarde,manha,18,superior,2k_5k,122,ganhar confiança,8,7,8,0.1454510563637693,0.1742397137745975,0.143184421534937,15656,0,2026-03-17T17:16:34.564Z
301995,2025-08-26T22:40:35.000Z,organico,tiktok,v_18,tarde,manha,41,pos,2k_5k,98,organizar rotina,22,3,8,0.2067366276849208,0.1808957312806158,0.23317307692307693,7816,0,2026-03-17T17:16:34.564Z
305288,2025-09-02T22:29:50.000Z,indicacao,google,v_109,manha,noite,34,medio,2k_5k,171,mais disciplina,22,3,9,0.2438997722095672,0.19439517559418235,0.2727272727272727,7890,1,2026-03-17T17:16:34.564Z
318475,2025-09-28T08:55:08.000Z,organico,indicacao,v_6,manha,noite,24,superior,10k+,123,melhorar carreira,8,1,9,0.2067366276849208,0.19815012451085023,0.22807017543859648,7863,1,2026-03-17T17:16:34.564Z
323706,2025-10-09T17:25:39.000Z,organico,indicacao,v_105,manha,noite,21,superior,2k_5k,44,evoluir profissionalmente,17,5,10,0.2067366276849208,0.18466898954703834,0.2325056433408578,7890,0,2026-03-17T17:16:34.564Z
331668,2025-10-25T17:58:49.000Z,instagram_ads,youtube,v_129,noite,tarde,37,medio,2k_5k,55,ganhar confiança,17,7,10,0.1454510563637693,0.1781011781011781,0.1258426966292135,15656,1,2026-03-17T17:16:34.564Z
333556,2025-10-29T18:11:14.000Z,instagram_ads,blog,v_121,noite,manha,18,pos,5k_10k,104,crescimento pessoal,18,4,10,0.1454510563637693,0.1814658210007047,0.16588235294117648,15644,0,2026-03-17T17:16:34.564Z
338325,2025-11-07T09:02:25.000Z,youtube_ads,instagram,v_26,tarde,tarde,37,superior,ate_2k,83,organizar rotina,9,6,11,0.1727831670993305,0.18507462686567164,0.17750439367311072,10424,0,2026-03-17T17:16:34.564Z
338787,2025-11-08T14:10:30.000Z,youtube_ads,instagram,v_59,manha,manha,35,medio,5k_10k,93,mudar de vida,14,7,11,0.1727831670993305,0.17337130651477395,0.18760469011725292,10389,1,2026-03-17T17:16:34.564Z
341385,2025-11-13T20:33:02.000Z,indicacao,tiktok,v_76,manha,noite,38,superior,ate_2k,122,melhorar carreira,20,5,11,0.2438997722095672,0.1757728253055356,0.215311004784689,7749,0,2026-03-17T17:16:34.564Z
343287,2025-11-17T09:07:47.000Z,youtube_ads,instagram,v_73,manha,noite,30,superior,5k_10k,129,evoluir profissionalmente,9,2,11,0.1727831670993305,0.18668122270742357,0.15532286212914484,10418,1,2026-03-17T17:16:34.564Z
349179,2025-11-29T16:24:46.000Z,indicacao,instagram,v_39,manha,noite,36,medio,2k_5k,116,mais disciplina,16,7,11,0.2438997722095672,0.184977184977185,0.2691415313225058,7812,1,2026-03-17T17:16:34.564Z
358335,2025-12-17T16:03:55.000Z,instagram_ads,google,v_11,tarde,manha,18,superior,2k_5k,46,organizar rotina,16,4,12,0.1454510563637693,0.17556980056980057,0.14819136522753792,15644,0,2026-03-17T17:16:34.564Z
695,2024-01-02T10:50:01.000Z,youtube_ads,instagram,v_61,manha,tarde,18,superior,2k_5k,68,mais disciplina,10,3,1,0.1727831670993305,0.16513437057991515,0.1616871704745167,10593,0,2026-03-17T17:16:34.564Z
3005,2024-01-07T16:14:21.000Z,organico,youtube,v_32,noite,manha,33,medio,5k_10k,136,organizar rotina,16,1,1,0.2067366276849208,0.17406876790830947,0.23648648648648649,7863,0,2026-03-17T17:16:34.564Z
3009,2024-01-07T12:22:16.000Z,instagram_ads,youtube,v_65,noite,manha,27,medio,ate_2k,101,crescimento pessoal,12,1,1,0.1454510563637693,0.1777301927194861,0.13598074608904934,15573,1,2026-03-17T17:16:34.564Z
3136,2024-01-07T13:25:30.000Z,indicacao,google,v_102,tarde,manha,38,medio,2k_5k,110,evoluir profissionalmente,13,1,1,0.2438997722095672,0.17406380027739252,0.24468085106382978,7765,0,2026-03-17T17:16:34.564Z
4298,2024-01-09T18:12:01.000Z,indicacao,tiktok,v_105,manha,noite,23,medio,5k_10k,138,ganhar confiança,18,3,1,0.2438997722095672,0.18466898954703834,0.2688888888888889,7890,1,2026-03-17T17:16:34.564Z
5420,2024-01-11T18:19:46.000Z,youtube_ads,tiktok,v_30,noite,manha,39,medio,2k_5k,54,mudar de vida,18,5,1,0.1727831670993305,0.17448471926083867,0.16666666666666666,10502,0,2026-03-17T17:16:34.564Z
5618,2024-01-12T08:23:06.000Z,organico,blog,v_120,noite,manha,27,medio,ate_2k,17,mudar de vida,8,6,1,0.2067366276849208,0.17795108117688763,0.1943127962085308,7788,0,2026-03-17T17:16:34.564Z
10816,2024-01-22T10:39:43.000Z,google_ads,tiktok,v_99,manha,noite,19,medio,2k_5k,79,organizar rotina,10,2,1,0.165126861555433,0.19070904645476772,0.1881720430107527,10415,1,2026-03-17T17:16:34.564Z
13854,2024-01-28T11:45:18.000Z,google_ads,instagram,v_129,tarde,noite,26,medio,5k_10k,42,melhorar carreira,11,1,1,0.165126861555433,0.1781011781011781,0.17353951890034364,10313,0,2026-03-17T17:16:34.564Z
18214,2024-02-06T19:04:32.000Z,instagram_ads,google,v_56,tarde,tarde,22,pos,2k_5k,74,crescimento pessoal,19,3,2,0.1454510563637693,0.1777456647398844,0.14158163265306123,15728,0,2026-03-17T17:16:34.564Z
28589,2024-02-27T22:49:33.000Z,google_ads,youtube,v_116,manha,tarde,26,pos,5k_10k,129,crescimento pessoal,22,3,2,0.165126861555433,0.1742397137745975,0.15411558669001751,10473,0,2026-03-17T17:16:34.564Z
34243,2024-03-09T17:39:30.000Z,instagram_ads,indicacao,v_49,noite,noite,18,tecnico,ate_2k,42,crescimento pessoal,17,7,3,0.1454510563637693,0.1747779751332149,0.14400921658986174,15656,0,2026-03-17T17:16:34.564Z
34398,2024-03-09T15:05:17.000Z,youtube_ads,youtube,v_67,manha,tarde,39,pos,2k_5k,31,melhorar carreira,15,7,3,0.1727831670993305,0.16066282420749278,0.14205607476635515,10389,0,2026-03-17T17:16:34.564Z
45302,2024-03-31T22:14:54.000Z,organico,blog,v_120,noite,tarde,38,superior,5k_10k,149,crescimento pessoal,22,1,3,0.2067366276849208,0.17795108117688763,0.1943127962085308,7863,1,2026-03-17T17:16:34.564Z
48634,2024-04-07T12:54:41.000Z,indicacao,tiktok,v_42,noite,noite,36,tecnico,10k+,85,mais disciplina,12,1,4,0.2438997722095672,0.18095572733661278,0.2834101382488479,7765,0,2026-03-17T17:16:34.564Z
49393,2024-04-08T19:38:56.000Z,indicacao,tiktok,v_33,manha,noite,18,superior,10k+,113,ganhar confiança,19,2,4,0.2438997722095672,0.17810693641618497,0.25,8017,0,2026-03-17T17:16:34.564Z
49451,2024-04-08T13:48:35.000Z,youtube_ads,youtube,v_16,noite,noite,31,medio,2k_5k,98,organizar rotina,13,2,4,0.1727831670993305,0.16713981547196594,0.1539855072463768,10418,0,2026-03-17T17:16:34.564Z
49929,2024-04-09T08:17:13.000Z,indicacao,blog,v_30,tarde,tarde,29,superior,2k_5k,138,crescimento pessoal,8,3,4,0.2438997722095672,0.17448471926083867,0.21176470588235294,7890,1,2026-03-17T17:16:34.564Z
56461,2024-04-22T19:42:56.000Z,youtube_ads,youtube,v_69,tarde,tarde,19,medio,2k_5k,139,crescimento pessoal,19,2,4,0.1727831670993305,0.17345834835917778,0.1558219178082192,10418,0,2026-03-17T17:16:34.564Z
57065,2024-04-24T08:14:22.000Z,google_ads,blog,v_106,tarde,manha,26,medio,5k_10k,116,mudar de vida,8,4,4,0.165126861555433,0.1827279466271312,0.1920152091254753,10341,1,2026-03-17T17:16:34.564Z
61162,2024-05-02T10:46:12.000Z,youtube_ads,indicacao,v_81,tarde,manha,43,superior,2k_5k,133,melhorar carreira,10,5,5,0.1727831670993305,0.1855783308931186,0.1946564885496183,10502,0,2026-03-17T17:16:34.564Z
66521,2024-05-13T21:38:07.000Z,instagram_ads,google,v_7,noite,manha,39,pos,5k_10k,39,mudar de vida,21,2,5,0.1454510563637693,0.176597272074659,0.11483253588516747,15682,0,2026-03-17T17:16:34.564Z
70396,2024-05-20T10:13:05.000Z,instagram_ads,blog,v_99,tarde,noite,35,medio,2k_5k,102,mais disciplina,10,2,5,0.1454510563637693,0.19070904645476772,0.14853801169590644,15682,0,2026-03-17T17:16:34.564Z
74987,2024-05-29T17:16:53.000Z,instagram_ads,indicacao,v_123,manha,noite,32,medio,10k+,109,ganhar confiança,17,4,5,0.1454510563637693,0.18101623147494708,0.15883668903803133,15644,0,2026-03-17T17:16:34.564Z
